"PRED","STRAT","YY","LL","Nsamp","Nfull","SCIperN","sp_prey","dietprop","cperfull","elog","e_sd","meanper","lo95per","hi95per"
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Discards",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Empty",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Epifauna",0.0562407749147594,0.00198348798383178,-0.67116827384117,0.362492711904081,0.338235294117647,0.200743493202837,0.509828094332846
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Euphausiid",0.00116767330756353,0.000113248465011109,-1.8803128665695,0.506083518114321,0.132352941176471,0.0535431980232296,0.291442357799143
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Flatfish",0.027226782446072,0.00352083789102835,-2.164963715118,0.564359079806631,0.102941176470588,0.0365757817530429,0.257535034346113
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Forage.fish",0.129907067318105,0.0038766838879375,-0.417735200699979,0.350506150985902,0.397058823529412,0.248855197182128,0.566910454919919
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"King.crab",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Octopus",3.21511616685091e-05,1.24729055077233e-05,-3.07577498122753,0.835126276341427,0.0441176470588235,0.00890124979723514,0.191711489436517
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Opilio",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Oth.nonfish",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Polychaete",0.0307917107563173,0.000995459362258099,-0.542324290825362,0.35568473105684,0.367647058823529,0.224528886512322,0.538627322918825
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Shrimp",0.115045083183264,0.00223156237163041,0.417735200699979,0.350506150985902,0.602941176470588,0.433089545080081,0.751144802817873
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"Unid.Chion",0.120061139486095,0.0077628674996753,-1.44238382777093,0.436130473837578,0.191176470588235,0.0913551582562159,0.357193039645141
"P.cod","SE_outer",2010,"[30,60)",33,32,0.0117559308576268,"W.pollock",0,0,-4.20469261939097,1.42472830612319,0.0147058823529412,0.00091363979933622,0.1958833306786
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Amphipods",0.0440226331011861,0.000698266019068234,0.901548450136952,0.261882546197523,0.711267605633803,0.595863436855564,0.804527939814425
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Bairdi",0.371112997106381,0.00817557977375242,0.0563529365511318,0.237450558054407,0.514084507042254,0.399139897481627,0.627558293171502
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Copepods",5.56493852047093e-05,1.47114003006785e-05,-2.95936462938312,0.548205345221205,0.0492957746478873,0.0173980306356195,0.131829105168468
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Discards",0,0,-4.94875989037817,1.41921964373494,0.00704225352112676,0.000439062164259217,0.102745048264871
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Empty",0,0,-4.94875989037817,1.41921964373494,0.00704225352112676,0.000439062164259217,0.102745048264871
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Epifauna",0.110024353648366,0.00256640271320324,-0.0563529365511317,0.237450558054407,0.485915492957746,0.372441706828498,0.600860102518373
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Euphausiid",5.40439252789841e-05,4.28609489039861e-05,-3.83586164446258,0.825260659352728,0.0211267605633803,0.00426358366914624,0.0981146465126926
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Flatfish",0.02426121558671,0.00481024794295862,-2.69312455088553,0.487093231534975,0.0633802816901408,0.0253864050103072,0.149513504051278
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Forage.fish",0.154129063876401,0.00381987770672405,-0.169418151958047,0.238208431301784,0.457746478873239,0.346081896537068,0.573824012420374
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"King.crab",0,0,-4.94875989037817,1.41921964373494,0.00704225352112676,0.000439062164259217,0.102745048264871
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Octopus",1.55782341789218e-05,1.23547261918953e-05,-3.83586164446258,0.825260659352728,0.0211267605633803,0.00426358366914624,0.0981146465126926
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Opilio",0.0123236364554179,0.00977358231661181,-3.83586164446258,0.825260659352728,0.0211267605633803,0.00426358366914624,0.0981146465126926
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Oth.nonfish",0.00637280259451515,0.00252705891521282,-3.31054301339402,0.6438932676663,0.0352112676056338,0.0102256894747944,0.1142028006496
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Polychaete",0.0455784908648842,0.000860647968074163,0.399599988655766,0.242109750036944,0.598591549295775,0.481274980999481,0.705605396946182
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Shrimp",0.088444932630335,0.00137536407498173,0.971167342099989,0.265893826574079,0.725352112676056,0.610642905420325,0.816426122984183
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"Unid.Chion",0.14310893150363,0.0113496282315125,-1.75126810787332,0.334315750239096,0.147887323943662,0.0826763339440528,0.250488389661951
"P.cod","SE_outer",2011,"[30,60)",70,70,0.0113296594741435,"W.pollock",0.000495671087511148,0.000393104924287578,-3.83586164446258,0.825260659352728,0.0211267605633803,0.00426358366914624,0.0981146465126926
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Amphipods",0.0922708991604248,0.002465469314098,0.712949807856125,0.345276246322434,0.671052631578947,0.509051102420236,0.800542948501605
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Bairdi",0.122891137660814,0.00513068603620887,-0.264692554227082,0.327288387378833,0.434210526315789,0.287782615253696,0.593099305251742
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Copepods",8.93398409717432e-06,5.9678793218236e-06,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Discards",0.0391480380370017,0.0261507927649972,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Empty",0,0,-4.31748811353631,1.42361043360417,0.0131578947368421,0.000818053392422754,0.178402019028225
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Epifauna",0.312851666050484,0.00908626698231038,0.482851771723585,0.333944170080481,0.618421052631579,0.457185406360649,0.757198710290237
"P.cod","SE_outer",2012,"[30,60)",37,37,0.0180539873331515,"Euphausiid",0.000303213488128907,0.000202545861535039,-3.19184715248028,0.833104991547067,0.0394736842105263,0.00796475118097224,0.173795734319417
